order_id,product_id,product_name,order_date,shipped_date,remittance_date,remittance_days,destination_pincode,courier_partner,cost_price,selling_price,quantity,payment_method,rto_status
ORD-13212,SKU-1271,Productize Holistic Experiences,2027-01-11 09:55:20,2027-01-11 21:27:01,2027-01-22 21:27:01,11.0,400076,Delhivery,2401.62,6535.06,2,COD,False
ORD-13213,SKU-1273,Architect Compelling Portals,2027-01-11 11:27:50,2027-01-12 08:44:52,2027-01-26 08:44:52,14.0,400076,Delhivery,4547.24,8442.35,3,COD,False
ORD-13215,SKU-1280,Integrate Compelling Systems,2027-01-11 13:46:30,2027-01-12 00:51:45,2027-01-19 00:51:45,7.0,110001,Delhivery,3151.4,6746.59,2,COD,False
ORD-13216,SKU-1242,Target E-Business Communities,2027-01-11 15:43:05,2027-01-12 06:34:13,2027-01-19 06:34:13,7.0,110037,Delhivery,4183.1,10845.1,3,COD,False
ORD-13217,SKU-1421,Harness B2C Relationships,2027-01-11 18:34:21,2027-01-12 07:32:05,,,560068,Shiprocket,3330.75,6455.37,3,COD,True
ORD-13218,SKU-1300,Synergize Magnetic Portals,2027-01-11 19:12:21,2027-01-12 06:38:50,2027-01-24 06:38:50,12.0,400076,Blue Dart,2230.64,6371.72,2,COD,False
ORD-13222,SKU-1438,Redefine Clicks-And-Mortar Paradigms,2027-01-11 23:02:53,2027-01-12 18:40:51,2027-01-25 18:40:51,13.0,110001,Delhivery,542.97,1271.65,3,COD,False
ORD-13223,SKU-1276,Generate Best-Of-Breed Applications,2027-01-12 00:06:49,2027-01-12 12:40:19,,,411057,Delhivery,1487.85,3993.42,1,COD,True
ORD-13224,SKU-1489,Reinvent Granular E-Business,2027-01-12 01:34:08,2027-01-12 22:09:32,2027-01-26 22:09:32,14.0,411057,Shiprocket,3997.47,8297.33,3,COD,False
ORD-13225,SKU-1283,Morph B2C Web Services,2027-01-12 02:45:09,2027-01-12 08:15:14,,,400076,Ekart Logistics,2915.21,6549.0,2,COD,True
ORD-13227,SKU-1296,Enhance Value-Added Roi,2027-01-12 04:14:36,2027-01-12 08:48:42,2027-01-19 08:48:42,7.0,400076,Shiprocket,944.36,1943.65,2,COD,False
ORD-13231,SKU-1325,Engage Clicks-And-Mortar Methodologies,2027-01-12 09:04:57,2027-01-12 20:23:59,2027-01-27 20:23:59,15.0,411057,Ekart Logistics,3283.94,7582.32,1,COD,False
ORD-13233,SKU-1099,Utilize End-To-End Infrastructures,2027-01-12 13:41:24,2027-01-13 00:57:55,2027-01-21 00:57:55,8.0,110001,Delhivery,3131.86,8180.71,1,COD,False
ORD-13236,SKU-1026,Incentivize Efficient Communities,2027-01-12 18:15:43,2027-01-13 11:34:44,2027-01-21 11:34:44,8.0,560068,Delhivery,1372.81,3929.99,3,COD,False
ORD-13237,SKU-1177,Redefine Cross-Platform E-Business,2027-01-12 20:08:26,2027-01-13 06:09:00,2027-01-22 06:09:00,9.0,400076,Ekart Logistics,1320.82,2703.03,2,COD,False
ORD-13241,SKU-1497,Redefine Collaborative Solutions,2027-01-13 03:09:30,2027-01-13 21:16:53,2027-01-21 21:16:53,8.0,400076,Ekart Logistics,4698.58,12491.16,1,COD,False
ORD-13249,SKU-1395,Incubate Clicks-And-Mortar Schemas,2027-01-13 16:09:21,2027-01-14 03:10:03,2027-01-28 03:10:03,14.0,400076,Delhivery,4325.34,11926.76,2,COD,False
ORD-13250,SKU-1351,Incubate Interactive Portals,2027-01-13 18:00:41,2027-01-13 23:39:31,2027-01-27 23:39:31,14.0,110001,Blue Dart,2063.23,5515.75,2,COD,False
ORD-13252,SKU-1135,Aggregate Innovative Portals,2027-01-13 21:42:30,2027-01-14 09:33:29,2027-01-21 09:33:29,7.0,110001,Blue Dart,3756.66,10682.55,3,COD,False
ORD-13254,SKU-1274,Expedite Global E-Services,2027-01-14 00:34:44,2027-01-14 06:25:37,2027-01-23 06:25:37,9.0,400076,Delhivery,887.62,2285.11,3,COD,False
ORD-13257,SKU-1247,Grow Viral Markets,2027-01-14 05:18:25,2027-01-15 00:44:38,2027-01-27 00:44:38,12.0,110037,Ekart Logistics,3666.66,7095.05,2,COD,False
ORD-13258,SKU-1510,Orchestrate Cross-Media Vortals,2027-01-14 06:35:53,2027-01-15 03:06:30,2027-01-23 03:06:30,8.0,110037,Ekart Logistics,4728.15,10865.79,3,COD,False
ORD-13259,SKU-1308,Enhance Strategic Vortals,2027-01-14 09:18:35,2027-01-14 14:45:07,2027-01-27 14:45:07,13.0,400076,Delhivery,2314.01,5431.85,1,COD,False
ORD-13261,SKU-1476,Embrace Dynamic Web Services,2027-01-14 11:59:31,2027-01-14 22:10:04,2027-01-22 22:10:04,8.0,110001,Shiprocket,2719.86,4502.47,3,COD,False
ORD-13264,SKU-1290,Exploit Turn-Key Vortals,2027-01-14 17:38:57,2027-01-14 23:08:59,2027-01-29 23:08:59,15.0,400076,Blue Dart,3312.27,9793.55,2,COD,False
ORD-13265,SKU-1103,Strategize Magnetic Markets,2027-01-14 20:16:57,2027-01-15 18:22:00,2027-01-23 18:22:00,8.0,560034,Blue Dart,2415.58,7139.23,2,COD,False
ORD-13269,SKU-1236,Evolve Extensible Portals,2027-01-15 03:56:35,2027-01-15 12:15:35,,,400076,Ekart Logistics,3120.16,5102.68,1,COD,True
ORD-13270,SKU-1180,Productize Enterprise E-Business,2027-01-15 05:45:00,2027-01-15 12:44:22,2027-01-29 12:44:22,14.0,560068,Delhivery,1770.57,3271.12,2,COD,False
ORD-13271,SKU-1089,Syndicate Best-Of-Breed Niches,2027-01-15 07:18:20,2027-01-16 06:27:57,2027-01-26 06:27:57,10.0,400076,Shiprocket,2237.79,5377.96,1,COD,False
ORD-13275,SKU-1331,Grow Virtual Platforms,2027-01-15 16:12:13,2027-01-16 10:41:01,2027-01-24 10:41:01,8.0,110001,Ekart Logistics,1434.51,3727.07,2,COD,False
ORD-13279,SKU-1196,Mesh 24/365 Markets,2027-01-15 21:42:22,2027-01-16 17:39:14,2027-01-27 17:39:14,11.0,110001,Shiprocket,3534.58,8133.13,1,COD,False
ORD-13280,SKU-1458,Integrate Killer Schemas,2027-01-16 00:06:22,2027-01-16 11:26:18,2027-01-26 11:26:18,10.0,400076,Ekart Logistics,989.21,2509.13,3,COD,False
ORD-13282,SKU-1459,Repurpose 24/365 Supply-Chains,2027-01-16 05:29:48,2027-01-17 00:02:57,2027-01-30 00:02:57,13.0,560068,Delhivery,2204.8,5945.52,1,COD,False
ORD-13283,SKU-1470,Implement Bleeding-Edge Deliverables,2027-01-16 07:35:08,2027-01-16 23:17:53,2027-01-25 23:17:53,9.0,560068,Blue Dart,1283.17,3302.15,3,COD,False
ORD-13285,SKU-1413,Mesh Open-Source Channels,2027-01-16 09:50:36,2027-01-17 00:30:56,2027-01-26 00:30:56,9.0,560034,Blue Dart,4309.86,11789.43,1,COD,False
ORD-13286,SKU-1327,Incentivize One-To-One Relationships,2027-01-16 10:13:00,2027-01-17 02:23:35,2027-01-31 02:23:35,14.0,110037,Ekart Logistics,1206.6,2488.84,1,COD,False
ORD-13288,SKU-1486,Optimize Cross-Media Interfaces,2027-01-16 13:14:52,2027-01-16 23:07:34,2027-01-25 23:07:34,9.0,110001,Shiprocket,4462.06,8417.62,2,COD,False
ORD-13289,SKU-1210,Grow Innovative E-Commerce,2027-01-16 16:09:17,2027-01-17 05:56:55,2027-01-27 05:56:55,10.0,560034,Shiprocket,3891.3,5905.95,2,COD,False
ORD-13291,SKU-1379,Monetize Virtual E-Business,2027-01-16 20:42:08,2027-01-17 16:53:15,2027-01-30 16:53:15,13.0,400076,Delhivery,4605.24,10899.4,3,COD,False
ORD-13292,SKU-1509,Brand Dot-Com Methodologies,2027-01-16 21:20:07,2027-01-17 19:24:30,2027-01-28 19:24:30,11.0,411057,Shiprocket,4941.65,7490.84,3,COD,False
ORD-13293,SKU-1277,Expedite Wireless Vortals,2027-01-16 22:18:08,2027-01-17 05:41:06,2027-02-01 05:41:06,15.0,560034,Ekart Logistics,3990.04,6332.06,2,COD,False
ORD-13296,SKU-1211,Incubate Proactive Content,2027-01-17 03:05:37,2027-01-17 17:46:13,2027-01-24 17:46:13,7.0,560068,Blue Dart,3831.87,6319.27,2,COD,False
ORD-13297,SKU-1169,Extend Virtual Functionalities,2027-01-17 04:17:42,2027-01-17 21:47:48,2027-01-28 21:47:48,11.0,560068,Blue Dart,4565.5,10386.13,1,COD,False
ORD-13300,SKU-1222,Syndicate Bleeding-Edge E-Markets,2027-01-17 06:43:17,2027-01-18 03:52:48,2027-02-02 03:52:48,15.0,400076,Ekart Logistics,1750.79,3755.3,3,COD,False
ORD-13301,SKU-1297,Integrate Value-Added Convergence,2027-01-17 08:59:05,2027-01-18 06:06:21,2027-01-26 06:06:21,8.0,411057,Ekart Logistics,2184.13,3846.45,3,COD,False
ORD-13303,SKU-1267,Morph Wireless Architectures,2027-01-17 11:16:05,2027-01-17 19:44:41,2027-01-26 19:44:41,9.0,560034,Delhivery,347.17,896.82,3,COD,False
ORD-13304,SKU-1250,Enable Value-Added Users,2027-01-17 12:09:21,2027-01-17 21:21:22,2027-01-28 21:21:22,11.0,400076,Blue Dart,1435.87,2487.5,3,COD,False
ORD-13305,SKU-1325,Engage Clicks-And-Mortar Methodologies,2027-01-17 13:25:00,2027-01-17 18:04:17,,,110037,Shiprocket,3283.94,7582.32,2,COD,True
ORD-13309,SKU-1488,E-Enable Viral Vortals,2027-01-17 18:39:08,2027-01-17 22:47:02,2027-01-28 22:47:02,11.0,400076,Blue Dart,2328.92,5137.34,2,COD,False
ORD-13311,SKU-1509,Brand Dot-Com Methodologies,2027-01-17 21:56:15,2027-01-18 14:52:44,2027-01-31 14:52:44,13.0,110037,Delhivery,4941.65,7490.84,3,COD,False
ORD-13313,SKU-1378,Extend Customized Eyeballs,2027-01-17 23:44:33,2027-01-18 06:34:22,2027-01-28 06:34:22,10.0,400076,Blue Dart,1320.84,2652.98,1,COD,False
ORD-13317,SKU-1026,Incentivize Efficient Communities,2027-01-18 08:56:54,2027-01-18 22:50:50,2027-01-29 22:50:50,11.0,110037,Shiprocket,1372.81,3929.99,2,COD,False
ORD-13318,SKU-1472,Streamline Best-Of-Breed Users,2027-01-18 10:44:19,2027-01-19 05:50:03,2027-01-31 05:50:03,12.0,560068,Delhivery,1339.16,3412.15,2,COD,False
ORD-13319,SKU-1281,Synergize Proactive Infrastructures,2027-01-18 11:08:06,2027-01-18 17:31:42,2027-01-29 17:31:42,11.0,560034,Blue Dart,2778.27,7467.49,2,COD,False
ORD-13320,SKU-1394,Morph Holistic Applications,2027-01-18 13:03:09,2027-01-19 04:30:42,2027-01-26 04:30:42,7.0,560034,Ekart Logistics,734.83,1943.89,2,COD,False
ORD-13322,SKU-1428,Innovate Sticky Markets,2027-01-18 16:59:30,2027-01-18 21:10:33,,,411057,Shiprocket,1743.89,3022.12,2,COD,True
ORD-13323,SKU-1245,Monetize Distributed Mindshare,2027-01-18 19:32:20,2027-01-19 00:44:03,2027-02-03 00:44:03,15.0,560068,Blue Dart,1200.56,1837.88,2,COD,False
ORD-13324,SKU-1390,Productize Compelling Markets,2027-01-18 20:32:11,2027-01-19 07:18:40,2027-02-01 07:18:40,13.0,560068,Blue Dart,4391.08,7861.43,3,COD,False
ORD-13326,SKU-1241,Leverage 24/365 Web Services,2027-01-19 01:52:24,2027-01-19 21:41:56,2027-02-01 21:41:56,13.0,400076,Blue Dart,2003.6,5372.83,2,COD,False
ORD-13328,SKU-1021,Aggregate Dynamic Niches,2027-01-19 06:42:02,2027-01-19 12:24:53,2027-01-26 12:24:53,7.0,400076,Shiprocket,1859.12,5564.06,1,COD,False
ORD-13329,SKU-1476,Embrace Dynamic Web Services,2027-01-19 08:51:20,2027-01-19 12:58:17,2027-01-29 12:58:17,10.0,560034,Ekart Logistics,2719.86,4502.47,2,COD,False
ORD-13333,SKU-1273,Architect Compelling Portals,2027-01-19 14:52:22,2027-01-19 20:49:03,2027-02-01 20:49:03,13.0,110037,Blue Dart,4547.24,8442.35,3,COD,False
ORD-13337,SKU-1183,Whiteboard Impactful Action-Items,2027-01-19 19:50:09,2027-01-20 03:59:45,2027-01-27 03:59:45,7.0,110001,Blue Dart,3173.13,5341.8,1,COD,False
ORD-13338,SKU-1307,Benchmark 24/7 Schemas,2027-01-19 22:14:15,2027-01-20 11:04:33,2027-02-02 11:04:33,13.0,560034,Blue Dart,2919.1,6526.02,1,COD,False
ORD-13340,SKU-1375,Aggregate Viral Eyeballs,2027-01-20 02:10:28,2027-01-21 01:09:16,2027-02-01 01:09:16,11.0,560034,Blue Dart,1991.45,5583.58,2,COD,False
ORD-13341,SKU-1197,Transition Interactive Partnerships,2027-01-20 02:57:30,2027-01-20 21:59:25,2027-01-29 21:59:25,9.0,110037,Ekart Logistics,3295.43,5921.09,1,COD,False
ORD-13342,SKU-1469,Strategize Scalable Channels,2027-01-20 04:31:30,2027-01-20 17:36:21,2027-02-01 17:36:21,12.0,411057,Ekart Logistics,4277.61,7309.96,1,COD,False
ORD-13343,SKU-1255,Productize Strategic Platforms,2027-01-20 06:00:40,2027-01-20 20:10:42,,,110037,Ekart Logistics,1463.13,3366.91,2,COD,True
ORD-13345,SKU-1444,Orchestrate Compelling Portals,2027-01-20 08:35:59,2027-01-21 00:15:43,2027-02-04 00:15:43,14.0,110037,Shiprocket,1464.77,2230.6,2,COD,False
ORD-13346,SKU-1067,Matrix Efficient Synergies,2027-01-20 11:07:31,2027-01-20 22:56:08,2027-02-04 22:56:08,15.0,411057,Blue Dart,4087.11,10515.53,3,COD,False
ORD-13349,SKU-1196,Mesh 24/365 Markets,2027-01-20 13:56:04,2027-01-21 03:29:26,2027-01-31 03:29:26,10.0,411057,Shiprocket,3534.58,8133.13,3,COD,False
ORD-13356,SKU-1442,Benchmark B2B Schemas,2027-01-21 02:32:46,2027-01-21 08:53:03,2027-02-04 08:53:03,14.0,560034,Shiprocket,3631.76,7348.41,1,COD,False
ORD-13357,SKU-1175,Scale Revolutionary Synergies,2027-01-21 05:10:23,2027-01-21 17:42:15,2027-01-29 17:42:15,8.0,560034,Shiprocket,4818.27,10909.79,1,COD,False
ORD-13361,SKU-1196,Mesh 24/365 Markets,2027-01-21 10:41:36,2027-01-21 22:18:41,2027-02-02 22:18:41,12.0,110001,Ekart Logistics,3534.58,8133.13,2,COD,False
ORD-13362,SKU-1049,Engineer Extensible Experiences,2027-01-21 11:14:00,2027-01-22 10:48:57,2027-02-06 10:48:57,15.0,560068,Delhivery,4807.16,8714.01,2,COD,False
ORD-13364,SKU-1290,Exploit Turn-Key Vortals,2027-01-21 13:53:38,2027-01-22 05:10:06,2027-02-06 05:10:06,15.0,411057,Shiprocket,3312.27,9793.55,1,COD,False
ORD-13367,SKU-1007,Compact Travel Backpack,2027-01-21 18:29:42,2027-01-22 01:08:40,2027-02-05 01:08:40,14.0,110001,Blue Dart,850.0,1999.0,1,COD,False
ORD-13370,SKU-1129,Synthesize Seamless Platforms,2027-01-22 01:26:09,2027-01-22 16:37:48,2027-02-03 16:37:48,12.0,110001,Delhivery,2816.02,7750.92,2,COD,False
ORD-13371,SKU-1153,Synergize Out-Of-The-Box Portals,2027-01-22 04:19:13,2027-01-22 22:24:08,2027-01-30 22:24:08,8.0,110001,Shiprocket,1335.26,3255.15,1,COD,False
ORD-13372,SKU-1351,Incubate Interactive Portals,2027-01-22 06:55:49,2027-01-22 17:46:38,2027-01-31 17:46:38,9.0,110001,Delhivery,2063.23,5515.75,2,COD,False
ORD-13373,SKU-1213,Drive E-Business Paradigms,2027-01-22 08:08:34,2027-01-23 01:26:13,2027-02-01 01:26:13,9.0,411057,Shiprocket,1730.85,3968.05,1,COD,False
ORD-13374,SKU-1011,Hardcover Journal Notebook,2027-01-22 08:15:36,2027-01-22 18:28:35,2027-02-05 18:28:35,14.0,411057,Ekart Logistics,210.0,599.0,2,COD,False
ORD-13375,SKU-1241,Leverage 24/365 Web Services,2027-01-22 09:53:57,2027-01-23 04:05:35,2027-01-31 04:05:35,8.0,400076,Shiprocket,2003.6,5372.83,2,COD,False
ORD-13377,SKU-1186,Redefine Collaborative Mindshare,2027-01-22 14:02:48,2027-01-23 10:31:48,,,560034,Delhivery,1818.7,4797.84,3,COD,True
ORD-13378,SKU-1274,Expedite Global E-Services,2027-01-22 16:53:11,2027-01-23 07:47:19,,,411057,Delhivery,887.62,2285.11,2,COD,True
ORD-13385,SKU-1385,Morph 24/365 E-Commerce,2027-01-23 00:50:33,2027-01-23 09:14:26,2027-02-03 09:14:26,11.0,411057,Ekart Logistics,4021.01,11755.5,3,COD,False
ORD-13386,SKU-1015,Bamboo Cutting Board,2027-01-23 01:40:40,2027-01-23 08:27:04,2027-02-07 08:27:04,15.0,411057,Delhivery,410.0,999.0,2,COD,False
ORD-13387,SKU-1097,Scale Real-Time Mindshare,2027-01-23 03:20:54,2027-01-23 22:09:34,2027-02-01 22:09:34,9.0,411057,Ekart Logistics,1434.34,2299.11,3,COD,False
ORD-13388,SKU-1064,Strategize Granular Technologies,2027-01-23 03:56:09,2027-01-23 21:22:45,2027-02-01 21:22:45,9.0,560068,Delhivery,4684.98,9171.9,1,COD,False
ORD-13389,SKU-1188,Enable World-Class Eyeballs,2027-01-23 04:22:46,2027-01-24 01:02:47,2027-02-08 01:02:47,15.0,560034,Ekart Logistics,2769.3,4600.76,2,COD,False
ORD-13390,SKU-1080,Benchmark Granular Users,2027-01-23 06:55:09,2027-01-23 18:34:36,2027-01-30 18:34:36,7.0,110001,Ekart Logistics,3035.33,8802.54,3,COD,False
ORD-13393,SKU-1365,Leverage Wireless Niches,2027-01-23 13:24:53,2027-01-24 11:16:09,,,560034,Ekart Logistics,731.06,1169.34,1,COD,True
ORD-13394,SKU-1311,Scale Out-Of-The-Box Paradigms,2027-01-23 16:13:51,2027-01-24 04:33:10,,,411057,Blue Dart,2020.96,4652.14,2,COD,True
ORD-13395,SKU-1515,Exploit Efficient Info-Mediaries,2027-01-23 17:34:07,2027-01-24 06:04:55,,,110037,Blue Dart,1608.7,3143.0,3,COD,True
ORD-13397,SKU-1265,Innovate Magnetic Communities,2027-01-23 20:27:50,2027-01-24 08:12:41,2027-01-31 08:12:41,7.0,560034,Delhivery,899.76,1721.69,1,COD,False
ORD-13398,SKU-1137,Transition Dot-Com Technologies,2027-01-23 21:54:47,2027-01-24 14:26:35,,,411057,Blue Dart,4962.24,9538.92,1,COD,True
ORD-13403,SKU-1253,Orchestrate Magnetic Web Services,2027-01-24 07:41:45,2027-01-24 13:24:21,2027-02-02 13:24:21,9.0,560068,Ekart Logistics,4086.07,8041.18,1,COD,False
ORD-13404,SKU-1015,Bamboo Cutting Board,2027-01-24 08:28:27,2027-01-24 18:34:30,2027-01-31 18:34:30,7.0,411057,Shiprocket,410.0,999.0,2,COD,False
ORD-13406,SKU-1147,Revolutionize Clicks-And-Mortar E-Business,2027-01-24 10:22:47,2027-01-25 08:56:13,2027-02-04 08:56:13,10.0,110037,Ekart Logistics,4505.08,8766.7,3,COD,False
ORD-13407,SKU-1304,Orchestrate End-To-End Models,2027-01-24 10:30:10,2027-01-24 21:42:57,2027-02-01 21:42:57,8.0,411057,Delhivery,3074.04,7357.64,1,COD,False
ORD-13415,SKU-1486,Optimize Cross-Media Interfaces,2027-01-24 20:49:57,2027-01-25 04:27:29,2027-02-03 04:27:29,9.0,110037,Delhivery,4462.06,8417.62,2,COD,False
ORD-13420,SKU-1113,Envisioneer 24/365 Interfaces,2027-01-25 06:24:25,2027-01-25 22:01:51,2027-02-08 22:01:51,14.0,110001,Blue Dart,1331.46,3318.42,3,COD,False
ORD-13422,SKU-1342,Incentivize Synergistic Metrics,2027-01-25 09:19:26,2027-01-25 15:55:32,2027-02-02 15:55:32,8.0,560034,Shiprocket,678.96,1760.05,2,COD,False
ORD-13426,SKU-1182,E-Enable Vertical Metrics,2027-01-25 15:00:57,2027-01-26 10:26:57,,,411057,Blue Dart,2839.5,8166.72,2,COD,True
ORD-13428,SKU-1185,Streamline Open-Source Partnerships,2027-01-25 17:49:29,2027-01-26 15:32:42,2027-02-04 15:32:42,9.0,411057,Shiprocket,3548.27,5686.58,3,COD,False
ORD-13429,SKU-1380,Redefine Bricks-And-Clicks E-Commerce,2027-01-25 19:04:25,2027-01-26 18:53:23,2027-02-09 18:53:23,14.0,110037,Delhivery,2924.61,6152.88,2,COD,False
ORD-13430,SKU-1435,Seize Global Systems,2027-01-25 21:31:19,2027-01-26 13:36:42,2027-02-03 13:36:42,8.0,560034,Shiprocket,2214.34,3948.93,1,COD,False
ORD-13431,SKU-1330,Extend Customized Interfaces,2027-01-25 22:07:00,2027-01-26 17:01:00,2027-02-10 17:01:00,15.0,560034,Shiprocket,4527.04,10265.37,3,COD,False
ORD-13440,SKU-1452,Architect Compelling Synergies,2027-01-26 15:05:39,2027-01-27 13:57:53,2027-02-06 13:57:53,10.0,560068,Delhivery,3937.83,9859.99,1,COD,False
ORD-13441,SKU-1044,Transform Viral Markets,2027-01-26 15:55:07,2027-01-27 06:18:16,2027-02-06 06:18:16,10.0,110001,Blue Dart,1380.57,3816.72,3,COD,False
ORD-13442,SKU-1496,Synergize Out-Of-The-Box Experiences,2027-01-26 18:40:24,2027-01-27 09:47:22,2027-02-09 09:47:22,13.0,560034,Delhivery,603.29,1740.78,3,COD,False
ORD-13443,SKU-1463,Monetize Back-End Partnerships,2027-01-26 20:34:57,2027-01-27 16:06:37,2027-02-06 16:06:37,10.0,411057,Ekart Logistics,3141.96,7546.87,1,COD,False
ORD-13446,SKU-1148,Evolve Back-End Methodologies,2027-01-27 01:03:36,2027-01-27 08:50:58,2027-02-04 08:50:58,8.0,110037,Blue Dart,3421.04,7613.83,3,COD,False
ORD-13448,SKU-1312,Synergize Cross-Media Synergies,2027-01-27 06:27:41,2027-01-27 23:13:04,2027-02-04 23:13:04,8.0,110001,Shiprocket,4012.75,10995.88,3,COD,False
ORD-13451,SKU-1408,Enhance Integrated Networks,2027-01-27 08:53:58,2027-01-27 13:33:20,2027-02-09 13:33:20,13.0,400076,Shiprocket,2727.72,4804.74,2,COD,False
ORD-13453,SKU-1366,Generate Efficient Functionalities,2027-01-27 10:22:34,2027-01-27 21:53:39,2027-02-10 21:53:39,14.0,400076,Delhivery,3217.43,7187.85,2,COD,False
ORD-13456,SKU-1153,Synergize Out-Of-The-Box Portals,2027-01-27 15:21:15,2027-01-28 00:06:57,2027-02-07 00:06:57,10.0,110001,Shiprocket,1335.26,3255.15,3,COD,False
ORD-13457,SKU-1446,Transform Interactive Metrics,2027-01-27 16:45:56,2027-01-28 01:01:26,2027-02-08 01:01:26,11.0,411057,Ekart Logistics,1222.44,3161.69,2,COD,False
ORD-13461,SKU-1293,Utilize Front-End Bandwidth,2027-01-27 21:41:50,2027-01-28 04:07:16,2027-02-05 04:07:16,8.0,400076,Blue Dart,494.5,1443.37,2,COD,False
ORD-13462,SKU-1346,Exploit Customized Supply-Chains,2027-01-27 22:01:51,2027-01-28 07:20:31,2027-02-07 07:20:31,10.0,110037,Ekart Logistics,1101.74,1817.26,3,COD,False
ORD-13465,SKU-1514,Unleash Dot-Com Users,2027-01-28 01:01:02,2027-01-28 09:56:59,2027-02-06 09:56:59,9.0,560034,Delhivery,3658.88,8670.25,2,COD,False
ORD-13467,SKU-1479,Innovate 24/365 E-Tailers,2027-01-28 01:35:57,2027-01-28 21:56:16,2027-02-09 21:56:16,12.0,110037,Shiprocket,2302.37,4558.32,3,COD,False
ORD-13468,SKU-1299,Engineer Out-Of-The-Box Interfaces,2027-01-28 03:38:45,2027-01-28 13:14:35,2027-02-08 13:14:35,11.0,400076,Delhivery,2516.2,7141.5,2,COD,False
ORD-13471,SKU-1031,Incubate Viral Synergies,2027-01-28 09:18:13,2027-01-29 02:54:07,2027-02-07 02:54:07,9.0,560068,Blue Dart,1769.25,4776.13,3,COD,False
ORD-13472,SKU-1264,Evolve Cross-Platform Networks,2027-01-28 10:09:29,2027-01-29 02:07:53,2027-02-05 02:07:53,7.0,560034,Blue Dart,2884.02,4599.66,3,COD,False
ORD-13473,SKU-1086,Integrate Wireless Applications,2027-01-28 11:25:09,2027-01-28 18:09:00,,,110001,Ekart Logistics,3595.8,8258.92,3,COD,True
ORD-13475,SKU-1336,Leverage Web-Enabled Solutions,2027-01-28 15:55:39,2027-01-28 22:34:27,,,560068,Ekart Logistics,3881.77,5864.04,2,COD,True
ORD-13486,SKU-1061,Re-Intermediate Best-Of-Breed Schemas,2027-01-29 10:22:23,2027-01-29 20:16:20,2027-02-12 20:16:20,14.0,110001,Delhivery,611.82,1096.65,2,COD,False
ORD-13488,SKU-1229,Architect Value-Added Experiences,2027-01-29 11:38:57,2027-01-30 05:52:32,2027-02-13 05:52:32,14.0,110037,Blue Dart,2611.96,4128.3,3,COD,False
ORD-13490,SKU-1206,Evolve Transparent Web-Readiness,2027-01-29 12:57:10,2027-01-30 00:13:42,2027-02-10 00:13:42,11.0,560068,Blue Dart,3489.22,10019.16,3,COD,False
ORD-13491,SKU-1020,UV Protection Sunglasses,2027-01-29 13:10:56,2027-01-30 11:29:57,2027-02-08 11:29:57,9.0,560034,Delhivery,950.5,2499.0,1,COD,False
ORD-13492,SKU-1512,Enhance Out-Of-The-Box Metrics,2027-01-29 13:55:59,2027-01-30 12:12:37,2027-02-06 12:12:37,7.0,110001,Blue Dart,4432.09,8031.32,2,COD,False
ORD-13494,SKU-1184,Repurpose Value-Added E-Commerce,2027-01-29 18:01:09,2027-01-30 03:27:12,2027-02-08 03:27:12,9.0,411057,Ekart Logistics,2113.25,6138.98,1,COD,False
ORD-13496,SKU-1264,Evolve Cross-Platform Networks,2027-01-29 19:42:55,2027-01-30 11:41:13,2027-02-08 11:41:13,9.0,110037,Shiprocket,2884.02,4599.66,1,COD,False
ORD-13497,SKU-1392,Engage Enterprise Mindshare,2027-01-29 21:00:41,2027-01-30 03:03:12,2027-02-08 03:03:12,9.0,560034,Shiprocket,676.48,1321.15,3,COD,False
ORD-13499,SKU-1175,Scale Revolutionary Synergies,2027-01-30 01:26:56,2027-01-30 10:55:06,2027-02-07 10:55:06,8.0,560034,Delhivery,4818.27,10909.79,3,COD,False
ORD-13500,SKU-1099,Utilize End-To-End Infrastructures,2027-01-30 03:39:25,2027-01-30 19:08:55,2027-02-12 19:08:55,13.0,560034,Ekart Logistics,3131.86,8180.71,1,COD,False
ORD-13502,SKU-1021,Aggregate Dynamic Niches,2027-01-30 06:27:12,2027-01-30 19:56:02,2027-02-07 19:56:02,8.0,110001,Ekart Logistics,1859.12,5564.06,2,COD,False
ORD-13511,SKU-1188,Enable World-Class Eyeballs,2027-01-30 21:24:32,2027-01-31 14:28:46,2027-02-12 14:28:46,12.0,110001,Blue Dart,2769.3,4600.76,3,COD,False
ORD-13513,SKU-1427,Target Compelling Relationships,2027-01-31 00:53:36,2027-01-31 20:32:17,,,110037,Ekart Logistics,2771.89,7701.31,1,COD,True
ORD-13515,SKU-1203,Grow Killer Platforms,2027-01-31 04:11:26,2027-01-31 21:01:16,2027-02-15 21:01:16,15.0,110001,Delhivery,4561.61,13673.64,2,COD,False
ORD-13517,SKU-1187,Architect E-Business Functionalities,2027-01-31 06:12:40,2027-01-31 20:06:00,2027-02-08 20:06:00,8.0,400076,Delhivery,608.92,1251.31,1,COD,False
ORD-13520,SKU-1509,Brand Dot-Com Methodologies,2027-01-31 13:44:48,2027-02-01 08:10:18,2027-02-12 08:10:18,11.0,110037,Shiprocket,4941.65,7490.84,2,COD,False
ORD-13521,SKU-1129,Synthesize Seamless Platforms,2027-01-31 13:50:25,2027-02-01 03:50:44,2027-02-13 03:50:44,12.0,411057,Blue Dart,2816.02,7750.92,3,COD,False
